,station_complex_id,borough,routes,latitude,longitude,date,ridership
820,H006,M,L,40.73284912109375,-73.98612213134766,2022-06-30,124120
821,H006,M,L,40.73284912109375,-73.98612213134766,2022-07-31,115242
822,H006,M,L,40.73284912109375,-73.98612213134766,2022-08-31,110479
823,H006,M,L,40.73284912109375,-73.98612213134766,2022-09-30,130460
824,H006,M,L,40.73284912109375,-73.98612213134766,2022-10-31,143155
825,H006,M,L,40.73284912109375,-73.98612213134766,2022-11-30,130190
826,H006,M,L,40.73284912109375,-73.98612213134766,2022-12-31,130635
827,H006,M,L,40.73284912109375,-73.98612213134766,2023-01-31,115266
828,H007,M,L,40.730953216552734,-73.98162841796875,2022-02-28,313235
829,H007,M,L,40.730953216552734,-73.98162841796875,2022-03-31,457717
830,H007,M,L,40.730953216552734,-73.98162841796875,2022-04-30,425002
831,H007,M,L,40.730953216552734,-73.98162841796875,2022-05-31,447174
832,H007,M,L,40.730953216552734,-73.98162841796875,2022-06-30,469887
833,H007,M,L,40.730953216552734,-73.98162841796875,2022-07-31,445986
834,H007,M,L,40.730953216552734,-73.98162841796875,2022-08-31,428978
835,H007,M,L,40.730953216552734,-73.98162841796875,2022-09-30,487746
836,H007,M,L,40.730953216552734,-73.98162841796875,2022-10-31,524813
837,H007,M,L,40.730953216552734,-73.98162841796875,2022-11-30,484774
838,H007,M,L,40.730953216552734,-73.98162841796875,2022-12-31,482694
839,H007,M,L,40.730953216552734,-73.98162841796875,2023-01-31,434756
840,H009,BK,L,40.71730422973633,-73.95687103271484,2022-02-28,377292
841,H009,BK,L,40.71730422973633,-73.95687103271484,2022-03-31,590195
842,H009,BK,L,40.71730422973633,-73.95687103271484,2022-04-30,575448
843,H009,BK,L,40.71730422973633,-73.95687103271484,2022-05-31,615054
844,H009,BK,L,40.71730422973633,-73.95687103271484,2022-06-30,652781
845,H009,BK,L,40.71730422973633,-73.95687103271484,2022-07-31,616933
846,H009,BK,L,40.71730422973633,-73.95687103271484,2022-08-31,599408
847,H009,BK,L,40.71730422973633,-73.95687103271484,2022-09-30,681594
848,H009,BK,L,40.71730422973633,-73.95687103271484,2022-10-31,721412
849,H009,BK,L,40.71730422973633,-73.95687103271484,2022-11-30,666791
850,H009,BK,L,40.71730422973633,-73.95687103271484,2022-12-31,647994
851,H009,BK,L,40.71730422973633,-73.95687103271484,2023-01-31,579325
852,H012,BK,"G,,L",40.71406173706055,-73.95027160644531,2022-02-28,205102
853,H012,BK,"G,,L",40.71406173706055,-73.95027160644531,2022-03-31,289914
854,H012,BK,"G,,L",40.71406173706055,-73.95027160644531,2022-04-30,282368
855,H012,BK,"G,,L",40.71406173706055,-73.95027160644531,2022-05-31,291272
856,H012,BK,"G,,L",40.71406173706055,-73.95027160644531,2022-06-30,282602
857,H012,BK,"G,,L",40.71406173706055,-73.95027160644531,2022-07-31,269993
858,H012,BK,"G,,L",40.71406173706055,-73.95027160644531,2022-08-31,302430
859,H012,BK,"G,,L",40.71406173706055,-73.95027160644531,2022-09-30,302364
860,H012,BK,"G,,L",40.71406173706055,-73.95027160644531,2022-10-31,349020
861,H012,BK,"G,,L",40.71406173706055,-73.95027160644531,2022-11-30,322557
862,H012,BK,"G,,L",40.71406173706055,-73.95027160644531,2022-12-31,299145
863,H012,BK,"G,,L",40.71406173706055,-73.95027160644531,2023-01-31,313696
864,H013,BK,L,40.71456527709961,-73.94405364990234,2022-02-28,119115
865,H013,BK,L,40.71456527709961,-73.94405364990234,2022-03-31,176116
866,H013,BK,L,40.71456527709961,-73.94405364990234,2022-04-30,159597
867,H013,BK,L,40.71456527709961,-73.94405364990234,2022-05-31,166729
868,H013,BK,L,40.71456527709961,-73.94405364990234,2022-06-30,174983
869,H013,BK,L,40.71456527709961,-73.94405364990234,2022-07-31,155072
870,H013,BK,L,40.71456527709961,-73.94405364990234,2022-08-31,144084
871,H013,BK,L,40.71456527709961,-73.94405364990234,2022-09-30,173219
872,H013,BK,L,40.71456527709961,-73.94405364990234,2022-10-31,182107
873,H013,BK,L,40.71456527709961,-73.94405364990234,2022-11-30,168972
874,H013,BK,L,40.71456527709961,-73.94405364990234,2022-12-31,173229
875,H013,BK,L,40.71456527709961,-73.94405364990234,2023-01-31,157634
876,H015,BK,L,40.7119255065918,-73.94066619873047,2022-02-28,92352
877,H015,BK,L,40.7119255065918,-73.94066619873047,2022-03-31,131919
878,H015,BK,L,40.7119255065918,-73.94066619873047,2022-04-30,116962
879,H015,BK,L,40.7119255065918,-73.94066619873047,2022-05-31,121836
880,H015,BK,L,40.7119255065918,-73.94066619873047,2022-06-30,123837
881,H015,BK,L,40.7119255065918,-73.94066619873047,2022-07-31,112372
882,H015,BK,L,40.7119255065918,-73.94066619873047,2022-08-31,102867
883,H015,BK,L,40.7119255065918,-73.94066619873047,2022-09-30,126872
884,H015,BK,L,40.7119255065918,-73.94066619873047,2022-10-31,131021
885,H015,BK,L,40.7119255065918,-73.94066619873047,2022-11-30,122371
886,H015,BK,L,40.7119255065918,-73.94066619873047,2022-12-31,127415
887,H015,BK,L,40.7119255065918,-73.94066619873047,2023-01-31,118795
888,H017,BK,L,40.707740783691406,-73.93984985351562,2022-02-28,92963
889,H017,BK,L,40.707740783691406,-73.93984985351562,2022-03-31,131219
890,H017,BK,L,40.707740783691406,-73.93984985351562,2022-04-30,121676
891,H017,BK,L,40.707740783691406,-73.93984985351562,2022-05-31,130129
892,H017,BK,L,40.707740783691406,-73.93984985351562,2022-06-30,140223
893,H017,BK,L,40.707740783691406,-73.93984985351562,2022-07-31,125343
894,H017,BK,L,40.707740783691406,-73.93984985351562,2022-08-31,112082
895,H017,BK,L,40.707740783691406,-73.93984985351562,2022-09-30,137783
896,H017,BK,L,40.707740783691406,-73.93984985351562,2022-10-31,141053
897,H017,BK,L,40.707740783691406,-73.93984985351562,2022-11-30,128471
898,H017,BK,L,40.707740783691406,-73.93984985351562,2022-12-31,136570
899,H017,BK,L,40.707740783691406,-73.93984985351562,2023-01-31,124004
900,H019,BK,L,40.706153869628906,-73.93314361572266,2022-02-28,93410
901,H019,BK,L,40.706153869628906,-73.93314361572266,2022-03-31,135438
902,H019,BK,L,40.706153869628906,-73.93314361572266,2022-04-30,125384
903,H019,BK,L,40.706153869628906,-73.93314361572266,2022-05-31,133461
904,H019,BK,L,40.706153869628906,-73.93314361572266,2022-06-30,142576
905,H019,BK,L,40.706153869628906,-73.93314361572266,2022-07-31,133719
906,H019,BK,L,40.706153869628906,-73.93314361572266,2022-08-31,118896
907,H019,BK,L,40.706153869628906,-73.93314361572266,2022-09-30,145040
908,H019,BK,L,40.706153869628906,-73.93314361572266,2022-10-31,147648
909,H019,BK,L,40.706153869628906,-73.93314361572266,2022-11-30,131590
910,H019,BK,L,40.706153869628906,-73.93314361572266,2022-12-31,142468
911,H019,BK,L,40.706153869628906,-73.93314361572266,2023-01-31,127378
912,H022,BK,L,40.70660781860352,-73.92291259765625,2022-02-28,97342
913,H022,BK,L,40.70660781860352,-73.92291259765625,2022-03-31,153488
914,H022,BK,L,40.70660781860352,-73.92291259765625,2022-04-30,149902
915,H022,BK,L,40.70660781860352,-73.92291259765625,2022-05-31,154592
916,H022,BK,L,40.70660781860352,-73.92291259765625,2022-06-30,166537
917,H022,BK,L,40.70660781860352,-73.92291259765625,2022-07-31,153199
918,H022,BK,L,40.70660781860352,-73.92291259765625,2022-08-31,131095
919,H022,BK,L,40.70660781860352,-73.92291259765625,2022-09-30,171289
920,H022,BK,L,40.70660781860352,-73.92291259765625,2022-10-31,168515
921,H022,BK,L,40.70660781860352,-73.92291259765625,2022-11-30,149219
922,H022,BK,L,40.70660781860352,-73.92291259765625,2022-12-31,155385
923,H022,BK,L,40.70660781860352,-73.92291259765625,2023-01-31,137738
924,H023,BK,L,40.70381164550781,-73.91842651367188,2022-02-28,158951
925,H023,BK,L,40.70381164550781,-73.91842651367188,2022-03-31,223962
926,H023,BK,L,40.70381164550781,-73.91842651367188,2022-04-30,209744
927,H023,BK,L,40.70381164550781,-73.91842651367188,2022-05-31,218525
928,H023,BK,L,40.70381164550781,-73.91842651367188,2022-06-30,226146
929,H023,BK,L,40.70381164550781,-73.91842651367188,2022-07-31,215390
930,H023,BK,L,40.70381164550781,-73.91842651367188,2022-08-31,191006
931,H023,BK,L,40.70381164550781,-73.91842651367188,2022-09-30,218124
932,H023,BK,L,40.70381164550781,-73.91842651367188,2022-10-31,212885
933,H023,BK,L,40.70381164550781,-73.91842651367188,2022-11-30,205488
934,H023,BK,L,40.70381164550781,-73.91842651367188,2022-12-31,206267
935,H023,BK,L,40.70381164550781,-73.91842651367188,2023-01-31,203198
936,H026,BK,"M,L",40.69981384277344,-73.91158294677734,2022-02-28,258762
937,H026,BK,"M,L",40.69981384277344,-73.91158294677734,2022-03-31,337249
938,H026,BK,"M,L",40.69981384277344,-73.91158294677734,2022-04-30,325103
939,H026,BK,"M,L",40.69981384277344,-73.91158294677734,2022-05-31,370191
940,H026,BK,"M,L",40.69981384277344,-73.91158294677734,2022-06-30,393953
941,H026,BK,"M,L",40.69981384277344,-73.91158294677734,2022-07-31,351666
942,H026,BK,"M,L",40.69981384277344,-73.91158294677734,2022-08-31,368211
943,H026,BK,"M,L",40.69981384277344,-73.91158294677734,2022-09-30,407262
944,H026,BK,"M,L",40.69981384277344,-73.91158294677734,2022-10-31,414528
945,H026,BK,"M,L",40.69981384277344,-73.91158294677734,2022-11-30,396318
946,H026,BK,"M,L",40.69981384277344,-73.91158294677734,2022-12-31,400074
947,H026,BK,"M,L",40.69981384277344,-73.91158294677734,2023-01-31,411839
948,H028,BK,L,40.69560241699219,-73.90408325195312,2022-02-28,98974
949,H028,BK,L,40.69560241699219,-73.90408325195312,2022-03-31,132627
950,H028,BK,L,40.69560241699219,-73.90408325195312,2022-04-30,117685
951,H028,BK,L,40.69560241699219,-73.90408325195312,2022-05-31,128226
952,H028,BK,L,40.69560241699219,-73.90408325195312,2022-06-30,131894
953,H028,BK,L,40.69560241699219,-73.90408325195312,2022-07-31,127534
954,H028,BK,L,40.69560241699219,-73.90408325195312,2022-08-31,124776
955,H028,BK,L,40.69560241699219,-73.90408325195312,2022-09-30,134810
956,H028,BK,L,40.69560241699219,-73.90408325195312,2022-10-31,144131
957,H028,BK,L,40.69560241699219,-73.90408325195312,2022-11-30,167355
958,H028,BK,L,40.69560241699219,-73.90408325195312,2022-12-31,164211
959,H028,BK,L,40.69560241699219,-73.90408325195312,2023-01-31,164493
960,H032,BK,L,40.68876266479492,-73.90404510498047,2022-02-28,60802
961,H032,BK,L,40.68876266479492,-73.90404510498047,2022-03-31,82090
962,H032,BK,L,40.68876266479492,-73.90404510498047,2022-04-30,72397
963,H032,BK,L,40.68876266479492,-73.90404510498047,2022-05-31,78587
964,H032,BK,L,40.68876266479492,-73.90404510498047,2022-06-30,82090
965,H032,BK,L,40.68876266479492,-73.90404510498047,2022-07-31,74814
966,H032,BK,L,40.68876266479492,-73.90404510498047,2022-08-31,72618
967,H032,BK,L,40.68876266479492,-73.90404510498047,2022-09-30,80852
968,H032,BK,L,40.68876266479492,-73.90404510498047,2022-10-31,81504
969,H032,BK,L,40.68876266479492,-73.90404510498047,2022-11-30,80982
970,H032,BK,L,40.68876266479492,-73.90404510498047,2022-12-31,82211
971,H032,BK,L,40.68876266479492,-73.90404510498047,2023-01-31,79143
972,H033,BK,L,40.68283081054688,-73.9052505493164,2022-02-28,33730
973,H033,BK,L,40.68283081054688,-73.9052505493164,2022-03-31,43818
974,H033,BK,L,40.68283081054688,-73.9052505493164,2022-04-30,39475
975,H033,BK,L,40.68283081054688,-73.9052505493164,2022-05-31,44015
976,H033,BK,L,40.68283081054688,-73.9052505493164,2022-06-30,46992
977,H033,BK,L,40.68283081054688,-73.9052505493164,2022-07-31,44692
978,H033,BK,L,40.68283081054688,-73.9052505493164,2022-08-31,42317
979,H033,BK,L,40.68283081054688,-73.9052505493164,2022-09-30,46450
980,H033,BK,L,40.68283081054688,-73.9052505493164,2022-10-31,46120
981,H033,BK,L,40.68283081054688,-73.9052505493164,2022-11-30,45540
982,H033,BK,L,40.68283081054688,-73.9052505493164,2022-12-31,46406
983,H033,BK,L,40.68283081054688,-73.9052505493164,2023-01-31,44648
984,H035,BK,L,40.67534637451172,-73.9030990600586,2022-02-28,21536
985,H035,BK,L,40.67534637451172,-73.9030990600586,2022-03-31,26263
986,H035,BK,L,40.67534637451172,-73.9030990600586,2022-04-30,25780
987,H035,BK,L,40.67534637451172,-73.9030990600586,2022-05-31,27657
988,H035,BK,L,40.67534637451172,-73.9030990600586,2022-06-30,31173
989,H035,BK,L,40.67534637451172,-73.9030990600586,2022-07-31,30557
990,H035,BK,L,40.67534637451172,-73.9030990600586,2022-08-31,28764
991,H035,BK,L,40.67534637451172,-73.9030990600586,2022-09-30,28606
992,H035,BK,L,40.67534637451172,-73.9030990600586,2022-10-31,33686
993,H035,BK,L,40.67534637451172,-73.9030990600586,2022-11-30,31883
994,H035,BK,L,40.67534637451172,-73.9030990600586,2022-12-31,28946
995,H035,BK,L,40.67534637451172,-73.9030990600586,2023-01-31,28381
996,H037,BK,L,40.66936874389648,-73.9019775390625,2022-02-28,37885
997,H037,BK,L,40.66936874389648,-73.9019775390625,2022-03-31,41355
998,H037,BK,L,40.66936874389648,-73.9019775390625,2022-04-30,41512
999,H037,BK,L,40.66936874389648,-73.9019775390625,2022-05-31,44763
1000,H037,BK,L,40.66936874389648,-73.9019775390625,2022-06-30,44598
1001,H037,BK,L,40.66936874389648,-73.9019775390625,2022-07-31,40130
1002,H037,BK,L,40.66936874389648,-73.9019775390625,2022-08-31,40636
1003,H037,BK,L,40.66936874389648,-73.9019775390625,2022-09-30,43074
1004,H037,BK,L,40.66936874389648,-73.9019775390625,2022-10-31,43751
1005,H037,BK,L,40.66936874389648,-73.9019775390625,2022-11-30,42631
1006,H037,BK,L,40.66936874389648,-73.9019775390625,2022-12-31,43537
1007,H037,BK,L,40.66936874389648,-73.9019775390625,2023-01-31,43852
1008,H038,BK,L,40.664039611816406,-73.90057373046875,2022-02-28,37201
1009,H038,BK,L,40.664039611816406,-73.90057373046875,2022-03-31,36716
1010,H038,BK,L,40.664039611816406,-73.90057373046875,2022-04-30,42843
1011,H038,BK,L,40.664039611816406,-73.90057373046875,2022-05-31,46690
1012,H038,BK,L,40.664039611816406,-73.90057373046875,2022-06-30,50224
1013,H038,BK,L,40.664039611816406,-73.90057373046875,2022-07-31,43759
1014,H038,BK,L,40.664039611816406,-73.90057373046875,2022-08-31,44836
1015,H038,BK,L,40.664039611816406,-73.90057373046875,2022-09-30,49507
1016,H038,BK,L,40.664039611816406,-73.90057373046875,2022-10-31,49229
1017,H038,BK,L,40.664039611816406,-73.90057373046875,2022-11-30,47113
1018,H038,BK,L,40.664039611816406,-73.90057373046875,2022-12-31,47442
1019,H038,BK,L,40.664039611816406,-73.90057373046875,2023-01-31,52554
1020,H039,BK,L,40.65873336791992,-73.89923095703125,2022-02-28,53529
1021,H039,BK,L,40.65873336791992,-73.89923095703125,2022-03-31,59106
1022,H039,BK,L,40.65873336791992,-73.89923095703125,2022-04-30,57730
1023,H039,BK,L,40.65873336791992,-73.89923095703125,2022-05-31,61884
1024,H039,BK,L,40.65873336791992,-73.89923095703125,2022-06-30,64518
1025,H039,BK,L,40.65873336791992,-73.89923095703125,2022-07-31,56981
1026,H039,BK,L,40.65873336791992,-73.89923095703125,2022-08-31,59556
1027,H039,BK,L,40.65873336791992,-73.89923095703125,2022-09-30,61501
1028,H039,BK,L,40.65873336791992,-73.89923095703125,2022-10-31,63014
1029,H039,BK,L,40.65873336791992,-73.89923095703125,2022-11-30,61071
1030,H039,BK,L,40.65873336791992,-73.89923095703125,2022-12-31,64163
1031,H039,BK,L,40.65873336791992,-73.89923095703125,2023-01-31,62936
1032,H040,BK,L,40.65057373046875,-73.89948272705078,2022-02-28,39233
1033,H040,BK,L,40.65057373046875,-73.89948272705078,2022-03-31,45278
1034,H040,BK,L,40.65057373046875,-73.89948272705078,2022-04-30,44218
1035,H040,BK,L,40.65057373046875,-73.89948272705078,2022-05-31,46248
1036,H040,BK,L,40.65057373046875,-73.89948272705078,2022-06-30,48285
1037,H040,BK,L,40.65057373046875,-73.89948272705078,2022-07-31,43968
1038,H040,BK,L,40.65057373046875,-73.89948272705078,2022-08-31,45408
1039,H040,BK,L,40.65057373046875,-73.89948272705078,2022-09-30,46206
1040,H040,BK,L,40.65057373046875,-73.89948272705078,2022-10-31,49077
1041,H040,BK,L,40.65057373046875,-73.89948272705078,2022-11-30,46750
1042,H040,BK,L,40.65057373046875,-73.89948272705078,2022-12-31,46937
1043,H040,BK,L,40.65057373046875,-73.89948272705078,2023-01-31,49582
1044,H041,BK,L,40.64665222167969,-73.90184783935547,2022-02-28,69919
1045,H041,BK,L,40.64665222167969,-73.90184783935547,2022-03-31,77345
1046,H041,BK,L,40.64665222167969,-73.90184783935547,2022-04-30,72540
1047,H041,BK,L,40.64665222167969,-73.90184783935547,2022-05-31,75989
1048,H041,BK,L,40.64665222167969,-73.90184783935547,2022-06-30,76559
1049,H041,BK,L,40.64665222167969,-73.90184783935547,2022-07-31,68019
1050,H041,BK,L,40.64665222167969,-73.90184783935547,2022-08-31,66944
1051,H041,BK,L,40.64665222167969,-73.90184783935547,2022-09-30,67487
1052,H041,BK,L,40.64665222167969,-73.90184783935547,2022-10-31,66070
1053,H041,BK,L,40.64665222167969,-73.90184783935547,2022-11-30,62418
1054,H041,BK,L,40.64665222167969,-73.90184783935547,2022-12-31,60800
1055,H041,BK,L,40.64665222167969,-73.90184783935547,2023-01-31,60012
1056,J001,BK,"M,J,Z",40.70835876464844,-73.95775604248047,2022-02-28,173245
1057,J001,BK,"M,J,Z",40.70835876464844,-73.95775604248047,2022-03-31,223057
1058,J001,BK,"M,J,Z",40.70835876464844,-73.95775604248047,2022-04-30,226083
1059,J001,BK,"M,J,Z",40.70835876464844,-73.95775604248047,2022-05-31,238598
1060,J001,BK,"M,J,Z",40.70835876464844,-73.95775604248047,2022-06-30,235948
1061,J001,BK,"M,J,Z",40.70835876464844,-73.95775604248047,2022-07-31,192068
1062,J001,BK,"M,J,Z",40.70835876464844,-73.95775604248047,2022-08-31,200735
1063,J001,BK,"M,J,Z",40.70835876464844,-73.95775604248047,2022-09-30,224156
1064,J001,BK,"M,J,Z",40.70835876464844,-73.95775604248047,2022-10-31,231904
1065,J001,BK,"M,J,Z",40.70835876464844,-73.95775604248047,2022-11-30,217357
1066,J001,BK,"M,J,Z",40.70835876464844,-73.95775604248047,2022-12-31,200224
1067,J001,BK,"M,J,Z",40.70835876464844,-73.95775604248047,2023-01-31,249086
1068,J003,BK,"M,J",40.70687103271485,-73.95343017578125,2022-02-28,41742
1069,J003,BK,"M,J",40.70687103271485,-73.95343017578125,2022-03-31,53579
1070,J003,BK,"M,J",40.70687103271485,-73.95343017578125,2022-04-30,51690
1071,J003,BK,"M,J",40.70687103271485,-73.95343017578125,2022-05-31,49329
1072,J003,BK,"M,J",40.70687103271485,-73.95343017578125,2022-06-30,41080
1073,J003,BK,"M,J",40.70687103271485,-73.95343017578125,2022-07-31,40470
1074,J003,BK,"M,J",40.70687103271485,-73.95343017578125,2022-08-31,43532
1075,J003,BK,"M,J",40.70687103271485,-73.95343017578125,2022-09-30,48031
1076,J003,BK,"M,J",40.70687103271485,-73.95343017578125,2022-10-31,48983
1077,J003,BK,"M,J",40.70687103271485,-73.95343017578125,2022-11-30,52005
1078,J003,BK,"M,J",40.70687103271485,-73.95343017578125,2022-12-31,49682
1079,J003,BK,"M,J",40.70687103271485,-73.95343017578125,2023-01-31,51944
1080,J005,BK,"M,J",40.7038688659668,-73.9474105834961,2022-02-28,60324
1081,J005,BK,"M,J",40.7038688659668,-73.9474105834961,2022-03-31,78868
1082,J005,BK,"M,J",40.7038688659668,-73.9474105834961,2022-04-30,74997
1083,J005,BK,"M,J",40.7038688659668,-73.9474105834961,2022-05-31,74606
1084,J005,BK,"M,J",40.7038688659668,-73.9474105834961,2022-06-30,61189
1085,J005,BK,"M,J",40.7038688659668,-73.9474105834961,2022-07-31,59969
1086,J005,BK,"M,J",40.7038688659668,-73.9474105834961,2022-08-31,65668
1087,J005,BK,"M,J",40.7038688659668,-73.9474105834961,2022-09-30,70043
1088,J005,BK,"M,J",40.7038688659668,-73.9474105834961,2022-10-31,72699
1089,J005,BK,"M,J",40.7038688659668,-73.9474105834961,2022-11-30,71464
1090,J005,BK,"M,J",40.7038688659668,-73.9474105834961,2022-12-31,68333
1091,J005,BK,"M,J",40.7038688659668,-73.9474105834961,2023-01-31,74537
1092,J007,BK,"M,J",40.70026016235352,-73.94112396240234,2022-02-28,107942
1093,J007,BK,"M,J",40.70026016235352,-73.94112396240234,2022-03-31,138336
1094,J007,BK,"M,J",40.70026016235352,-73.94112396240234,2022-04-30,133952
1095,J007,BK,"M,J",40.70026016235352,-73.94112396240234,2022-05-31,130937
1096,J007,BK,"M,J",40.70026016235352,-73.94112396240234,2022-06-30,113284
1097,J007,BK,"M,J",40.70026016235352,-73.94112396240234,2022-07-31,113809
1098,J007,BK,"M,J",40.70026016235352,-73.94112396240234,2022-08-31,127041
1099,J007,BK,"M,J",40.70026016235352,-73.94112396240234,2022-09-30,128454
1100,J007,BK,"M,J",40.70026016235352,-73.94112396240234,2022-10-31,128555
1101,J007,BK,"M,J",40.70026016235352,-73.94112396240234,2022-11-30,123603
1102,J007,BK,"M,J",40.70026016235352,-73.94112396240234,2022-12-31,120616
1103,J007,BK,"M,J",40.70026016235352,-73.94112396240234,2023-01-31,132100
1104,J009,BK,"M,J,Z",40.697208404541016,-73.93565368652344,2022-02-28,141592
1105,J009,BK,"M,J,Z",40.697208404541016,-73.93565368652344,2022-03-31,189203
1106,J009,BK,"M,J,Z",40.697208404541016,-73.93565368652344,2022-04-30,185190
1107,J009,BK,"M,J,Z",40.697208404541016,-73.93565368652344,2022-05-31,183866
1108,J009,BK,"M,J,Z",40.697208404541016,-73.93565368652344,2022-06-30,165323
1109,J009,BK,"M,J,Z",40.697208404541016,-73.93565368652344,2022-07-31,177709
1110,J009,BK,"M,J,Z",40.697208404541016,-73.93565368652344,2022-08-31,177135
1111,J009,BK,"M,J,Z",40.697208404541016,-73.93565368652344,2022-09-30,190857
1112,J009,BK,"M,J,Z",40.697208404541016,-73.93565368652344,2022-10-31,207088
1113,J009,BK,"M,J,Z",40.697208404541016,-73.93565368652344,2022-11-30,186950
1114,J009,BK,"M,J,Z",40.697208404541016,-73.93565368652344,2022-12-31,176320
1115,J009,BK,"M,J,Z",40.697208404541016,-73.93565368652344,2023-01-31,195459
1116,J012,BK,J,40.69334030151367,-73.92881774902344,2022-02-28,71431
1117,J012,BK,J,40.69334030151367,-73.92881774902344,2022-03-31,98972
1118,J012,BK,J,40.69334030151367,-73.92881774902344,2022-04-30,95861
1119,J012,BK,J,40.69334030151367,-73.92881774902344,2022-05-31,95792
1120,J012,BK,J,40.69334030151367,-73.92881774902344,2022-06-30,81103
1121,J012,BK,J,40.69334030151367,-73.92881774902344,2022-07-31,64655
1122,J012,BK,J,40.69334030151367,-73.92881774902344,2022-08-31,80431
1123,J012,BK,J,40.69334030151367,-73.92881774902344,2022-09-30,93308
1124,J012,BK,J,40.69334030151367,-73.92881774902344,2022-10-31,99632
1125,J012,BK,J,40.69334030151367,-73.92881774902344,2022-11-30,95388
1126,J012,BK,J,40.69334030151367,-73.92881774902344,2022-12-31,92328
1127,J012,BK,J,40.69334030151367,-73.92881774902344,2023-01-31,91054
1128,J013,BK,"J,Z",40.68962860107422,-73.92227172851562,2022-02-28,89798
1129,J013,BK,"J,Z",40.68962860107422,-73.92227172851562,2022-03-31,122564
1130,J013,BK,"J,Z",40.68962860107422,-73.92227172851562,2022-04-30,118555
1131,J013,BK,"J,Z",40.68962860107422,-73.92227172851562,2022-05-31,115308
1132,J013,BK,"J,Z",40.68962860107422,-73.92227172851562,2022-06-30,99906
1133,J013,BK,"J,Z",40.68962860107422,-73.92227172851562,2022-07-31,88604
1134,J013,BK,"J,Z",40.68962860107422,-73.92227172851562,2022-08-31,101670
1135,J013,BK,"J,Z",40.68962860107422,-73.92227172851562,2022-09-30,117162
1136,J013,BK,"J,Z",40.68962860107422,-73.92227172851562,2022-10-31,123257
1137,J013,BK,"J,Z",40.68962860107422,-73.92227172851562,2022-11-30,117575
1138,J013,BK,"J,Z",40.68962860107422,-73.92227172851562,2022-12-31,114907
1139,J013,BK,"J,Z",40.68962860107422,-73.92227172851562,2023-01-31,118246
1140,J016,BK,J,40.686370849609375,-73.91655731201172,2022-02-28,75621
1141,J016,BK,J,40.686370849609375,-73.91655731201172,2022-03-31,102114
1142,J016,BK,J,40.686370849609375,-73.91655731201172,2022-04-30,99115
1143,J016,BK,J,40.686370849609375,-73.91655731201172,2022-05-31,94567
1144,J016,BK,J,40.686370849609375,-73.91655731201172,2022-06-30,81057
1145,J016,BK,J,40.686370849609375,-73.91655731201172,2022-07-31,75217
1146,J016,BK,J,40.686370849609375,-73.91655731201172,2022-08-31,87767
1147,J016,BK,J,40.686370849609375,-73.91655731201172,2022-09-30,97179
1148,J016,BK,J,40.686370849609375,-73.91655731201172,2022-10-31,104569
1149,J016,BK,J,40.686370849609375,-73.91655731201172,2022-11-30,99116
1150,J016,BK,J,40.686370849609375,-73.91655731201172,2022-12-31,96203
1151,J016,BK,J,40.686370849609375,-73.91655731201172,2023-01-31,99395
1152,J017,BK,"J,Z",40.682891845703125,-73.91045379638672,2022-02-28,40069
1153,J017,BK,"J,Z",40.682891845703125,-73.91045379638672,2022-03-31,54253
1154,J017,BK,"J,Z",40.682891845703125,-73.91045379638672,2022-04-30,53030
1155,J017,BK,"J,Z",40.682891845703125,-73.91045379638672,2022-05-31,51424
1156,J017,BK,"J,Z",40.682891845703125,-73.91045379638672,2022-06-30,43145
1157,J017,BK,"J,Z",40.682891845703125,-73.91045379638672,2022-07-31,38016
1158,J017,BK,"J,Z",40.682891845703125,-73.91045379638672,2022-08-31,42671
1159,J017,BK,"J,Z",40.682891845703125,-73.91045379638672,2022-09-30,48352
1160,J017,BK,"J,Z",40.682891845703125,-73.91045379638672,2022-10-31,53102
1161,J017,BK,"J,Z",40.682891845703125,-73.91045379638672,2022-11-30,50362
1162,J017,BK,"J,Z",40.682891845703125,-73.91045379638672,2022-12-31,48532
1163,J017,BK,"J,Z",40.682891845703125,-73.91045379638672,2023-01-31,51978
1164,J020,BK,J,40.6769905090332,-73.89865112304688,2022-02-28,28215
1165,J020,BK,J,40.6769905090332,-73.89865112304688,2022-03-31,36810
1166,J020,BK,J,40.6769905090332,-73.89865112304688,2022-04-30,35078
1167,J020,BK,J,40.6769905090332,-73.89865112304688,2022-05-31,36363
1168,J020,BK,J,40.6769905090332,-73.89865112304688,2022-06-30,34411
1169,J020,BK,J,40.6769905090332,-73.89865112304688,2022-07-31,27213
1170,J020,BK,J,40.6769905090332,-73.89865112304688,2022-08-31,26649
1171,J020,BK,J,40.6769905090332,-73.89865112304688,2022-09-30,29854
1172,J020,BK,J,40.6769905090332,-73.89865112304688,2022-10-31,33282
1173,J020,BK,J,40.6769905090332,-73.89865112304688,2022-11-30,33344
1174,J020,BK,J,40.6769905090332,-73.89865112304688,2022-12-31,32088
1175,J020,BK,J,40.6769905090332,-73.89865112304688,2023-01-31,34083
1176,J021,BK,"J,Z",40.67802429199219,-73.89168548583984,2022-02-28,36114
1177,J021,BK,"J,Z",40.67802429199219,-73.89168548583984,2022-03-31,47046
1178,J021,BK,"J,Z",40.67802429199219,-73.89168548583984,2022-04-30,43374
1179,J021,BK,"J,Z",40.67802429199219,-73.89168548583984,2022-05-31,45750
1180,J021,BK,"J,Z",40.67802429199219,-73.89168548583984,2022-06-30,43624
